Ano,Mês,Dia_semana,Dia_mês,refeicao,total,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_ms,Vento_rajada_maxima_ms,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2025,7,qua,30,almoco,976.0,Filé de coxa,Omelete,Nhoque,Goiabada,0.0,18.96666666666667,17.366666666666667,28.333333333333332,0.3666666666666667,4.433333333333334,0,0,1,1,1,0,0,23,0,0,16
2025,7,qua,30,jantar,661.0,Carne em cubos,Hamburguer de lentilha,Legumes,Surpresa de abacaxi,0.0,18.266666666666666,16.233333333333334,35.666666666666664,0.0,0.0,0,0,1,1,1,0,0,23,0,0,16
2025,7,qui,31,almoco,925.0,Carne moída,PVT,Batata,Banana caramelada,0.0,21.7,20.166666666666668,27.333333333333332,3.433333333333333,8.966666666666667,0,0,1,1,1,0,0,24,0,0,15
2025,7,qui,31,jantar,799.0,Linguiça,Xadrez de grão de bico,Virado,Brigadeirão,0.0,22.099999999999998,19.866666666666664,31.333333333333332,0.13333333333333333,2.5333333333333337,0,0,1,1,1,0,0,24,0,0,15
2025,8,sex,1,almoco,892.0,Filé de frango,Batata especial,Abobrinha,Barra de cereais,0.0,24.366666666666664,22.233333333333334,37.666666666666664,3.033333333333333,6.6000000000000005,0,0,1,1,1,0,0,25,0,0,14
2025,8,sex,1,jantar,593.0,Bife,Suflê de legumes,Brócolis,Flan de baunilha,0.0,24.933333333333334,22.133333333333336,37.666666666666664,0.8333333333333334,2.966666666666667,0,0,1,1,1,0,0,25,0,0,14
2025,8,sáb,2,almoco,574.0,Pernil,Lasanha de abobrinha,Farofa,Chocolate,0.0,24.266666666666666,22.166666666666668,35.0,2.8333333333333335,6.7,0,0,1,1,1,0,0,26,0,0,13
2025,8,seg,4,almoco,2561.0,Frango empanado,Estrogonofe de grão de bico,Repolho com cenoura,Doce de leite,0.0,23.53333333333333,21.566666666666666,27.333333333333332,1.9333333333333333,5.466666666666666,1,0,0,0,1,0,0,0,0,130,11
2025,8,seg,4,jantar,2119.0,Bife,Quibe de brócolis,Batata,Bolinho,0.0,21.766666666666666,20.0,36.333333333333336,0.8666666666666667,2.6,1,0,0,0,1,0,0,0,0,130,11
2025,8,ter,5,almoco,2693.0,Lasanha bolonhesa,Lasanha de PVT,Legumes,Torrone,0.0,18.5,18.066666666666666,60.333333333333336,1.0999999999999999,3.6,1,0,0,0,0,0,0,0,1,129,10
2025,8,ter,5,jantar,2149.0,Lombo,Bife de grão de bico,Farofa,Pudim de maria mole,0.0,18.099999999999998,17.033333333333335,69.0,1.2333333333333334,4.033333333333333,1,0,0,0,0,0,0,0,1,129,10
2025,8,qua,6,almoco,2577.0,Carne em cubos,Ovo frito,Batata doce,Mousse de maracujá,0.0,21.766666666666666,19.7,50.0,1.7666666666666666,6.066666666666666,1,0,0,0,0,0,0,0,2,128,9
2025,8,qua,6,jantar,2414.0,Frango assado,Lasanha de abobrinha,Vagem,Picolé,0.0,21.766666666666666,20.3,48.333333333333336,1.9333333333333333,5.133333333333334,1,0,0,0,0,0,0,0,2,128,9
2025,8,qui,7,almoco,2729.0,Feijoada,Feijoada vegetariana,Couve,Gelatina,0.0,24.3,22.099999999999998,41.666666666666664,2.3333333333333335,6.8,1,0,0,0,0,0,0,0,3,127,8
2025,8,qui,7,jantar,1829.0,Filé de frango,Omelete,Acelga,Pé de moça,0.0,24.166666666666668,22.233333333333334,43.333333333333336,0.39999999999999997,3.4,1,0,0,0,0,0,0,0,3,127,8
2025,8,sex,8,almoco,1590.0,Filé de peixe,Batatalhoada,Couve-flor,Surpresa de abacaxi,0.0,26.266666666666666,24.666666666666668,32.0,3.033333333333333,8.233333333333334,1,0,0,0,0,0,0,0,4,126,7
2025,8,sex,8,jantar,1600.0,Carne moída,Hamburguer de grão de bico,Nhoque,Iogurte,0.0,21.766666666666666,19.7,59.0,1.8,8.266666666666667,1,0,0,0,0,0,0,0,4,126,7
2025,8,sáb,9,almoco,1105.0,Bife,Tomate recheado,Polenta,Arroz doce,0.0,18.866666666666664,16.766666666666666,50.666666666666664,2.2666666666666666,6.8999999999999995,1,0,0,1,0,0,0,0,5,125,6
2025,8,seg,11,almoco,2663.0,Linguiça,PVT,Farofa,Barra de cereais,0.0,18.3,16.3,43.0,0.6666666666666666,4.6,1,0,0,0,1,0,0,0,7,123,4
2025,8,seg,11,jantar,2808.0,Estrogonofe de carne,Xadrez de grão de bico,Batata palha,Torrone,0.0,18.366666666666667,16.866666666666667,37.666666666666664,0.0,2.0,1,0,0,0,1,0,0,0,7,123,4
2025,8,ter,12,almoco,2770.0,Carne em cubos,Omelete,Legumes,Bombom,0.0,20.0,18.266666666666666,38.666666666666664,0.9333333333333332,6.766666666666667,1,0,0,0,0,0,0,0,8,122,3
2025,8,ter,12,jantar,2390.0,Lombo,Baião de dois,Couve,Mousse de limão,0.0,21.233333333333334,18.566666666666666,35.333333333333336,0.0,0.0,1,0,0,0,0,0,0,0,8,122,3
2025,8,qua,13,almoco,2753.0,Frango assado,Almôndega de aveia,Brócolis,Pudim de maria mole,0.0,23.400000000000002,21.166666666666668,27.0,1.5,6.333333333333333,1,0,0,0,0,0,0,0,9,121,2
2025,8,qua,13,jantar,2178.0,Bife,Moussaka,Polenta,Bolinho,0.0,23.833333333333332,21.066666666666666,27.333333333333332,0.0,0.0,1,0,0,0,0,0,0,0,9,121,2
2025,8,qui,14,almoco,2748.0,Hamburguer,Bife de grão de bico,Macarrão,Cocada,0.0,26.066666666666666,24.099999999999998,22.0,1.0666666666666667,3.4333333333333336,1,0,0,1,0,1,0,0,10,120,1
2025,8,qui,14,jantar,2279.0,Frango empanado,Ovo frito,Purês,Chocolate,0.0,23.96666666666667,22.099999999999998,29.0,2.466666666666667,6.666666666666667,1,0,0,1,0,1,0,0,10,120,1
2025,8,seg,18,almoco,2968.0,Frango empanado,Lasanha de queijo,Vagem,Doce de banana,0.0,27.733333333333334,25.733333333333334,19.666666666666668,1.3333333333333333,4.7,1,0,0,0,1,0,0,0,14,116,14
2025,8,seg,18,jantar,2450.0,Bife,Omelete,Chuchu,Chocolate,0.0,26.133333333333336,24.166666666666668,25.666666666666668,1.3666666666666665,4.566666666666666,1,0,0,0,1,0,0,0,14,116,14
2025,8,ter,19,almoco,2964.0,Estrogonofe de carne,Xadrez de grão de bico,Batata palha,Gelatina,0.0,26.46666666666667,23.433333333333334,38.333333333333336,3.8000000000000003,9.233333333333333,1,0,0,0,0,0,0,0,15,115,13
2025,8,ter,19,jantar,2661.0,Linguiça,Curry de legumes,Farofa,Bombom,0.0,27.53333333333333,25.8,29.333333333333332,1.4333333333333333,5.166666666666667,1,0,0,0,0,0,0,0,15,115,13
2025,8,qua,20,almoco,2635.0,Carne moída,PVT,Ervilha parmentier,Goiabada,0.0,28.433333333333334,25.766666666666666,30.333333333333332,3.6999999999999997,8.933333333333334,1,0,0,0,0,0,0,0,16,114,12
2025,8,qua,20,jantar,2605.0,Frango assado,Almôndega de aveia,Mandioca,Surpresa de banana,0.0,27.333333333333332,26.03333333333333,32.666666666666664,0.8333333333333334,4.766666666666667,1,0,0,0,0,0,0,0,16,114,12
2025,8,qui,21,almoco,2687.0,Pernil,Ovo frito,Couve,Brigadeirão,0.0,28.433333333333334,26.5,31.666666666666668,2.8000000000000003,7.366666666666667,1,0,0,0,0,0,0,0,17,113,11
2025,8,qui,21,jantar,2568.0,Lasanha bolonhesa,Lasanha de PVT,Repolho com cenoura,Doce de goiabada,0.0,28.866666666666664,26.3,35.333333333333336,0.39999999999999997,2.3333333333333335,1,0,0,0,0,0,0,0,17,113,11
2025,8,sex,22,almoco,2482.0,Carne louca,Moussaka,Polenta,Pudim de pão,0.0,29.96666666666667,27.96666666666667,28.0,3.4333333333333336,8.0,1,0,0,0,0,0,0,0,18,112,10
2025,8,sex,22,jantar,1490.0,Peixe frito,Batata especial,Couve-flor,Picolé,0.0,29.900000000000002,27.933333333333334,26.0,2.4,6.566666666666666,1,0,0,0,0,0,0,0,18,112,10
2025,8,sáb,23,almoco,1178.0,Lombo,Grãos com queijo,Cenoura,Flan de baunilha,0.0,28.733333333333334,26.166666666666668,26.666666666666668,3.233333333333333,8.333333333333334,1,0,0,1,0,0,0,0,19,111,9
2025,8,seg,25,almoco,3014.0,Fricassê de frango,Omelete,Batata palha,Barra de cereais,0.0,28.566666666666666,25.900000000000002,29.666666666666668,2.2333333333333334,6.966666666666666,1,0,0,0,1,0,0,0,21,109,7
2025,8,seg,25,jantar,2416.0,Carne em cubos,Estrogonofe de grão de bico,Legumes,Cocada,0.0,28.133333333333336,25.7,34.0,0.26666666666666666,2.6999999999999997,1,0,0,0,1,0,0,0,21,109,7
2025,8,ter,26,almoco,2790.0,Lombo,Curry de legumes,Farofa,Picolé,0.0,29.266666666666666,26.566666666666666,27.0,3.533333333333333,8.6,1,0,0,0,0,0,0,0,22,108,6
2025,8,ter,26,jantar,2548.0,Lagarto,Ovo frito,Ervilha parmentier,Brigadeirão,0.0,26.0,23.5,51.333333333333336,2.4,7.066666666666666,1,0,0,0,0,0,0,0,22,108,6
2025,8,qua,27,almoco,2847.0,Carne moída,Suflê de legumes,Batata,Manjar,0.0,26.166666666666668,23.733333333333334,41.666666666666664,1.9666666666666668,6.8,1,0,0,0,0,0,0,0,23,107,5
2025,8,qua,27,jantar,2444.0,Filé de frango,Tomate recheado,Abobrinha,Goiabada,0.0,26.733333333333334,24.366666666666664,41.666666666666664,1.1666666666666667,5.166666666666667,1,0,0,0,0,0,0,0,23,107,5
2025,8,qui,28,almoco,2662.0,Isca de carne,Quibe de brócolis,Chuchu,Chocolate,0.0,26.666666666666668,24.233333333333334,39.333333333333336,2.566666666666667,7.366666666666667,1,0,0,0,0,0,0,0,24,106,4
2025,8,qui,28,jantar,1917.0,Pernil,PVT,Virado,Gelatina,0.0,27.933333333333334,25.566666666666666,31.333333333333332,1.2,4.666666666666667,1,0,0,0,0,0,0,0,24,106,4
2025,8,sex,29,almoco,2510.0,Frango assado,Almôndega de ricota,Polenta,Iogurte,0.0,20.733333333333334,18.933333333333334,71.0,2.533333333333333,5.833333333333333,1,0,0,0,0,0,0,0,25,105,3
2025,8,sex,29,jantar,1610.0,Hamburguer,Hamburguer de lentilha,Macarrão,Arroz doce,0.0,21.166666666666668,19.566666666666666,69.33333333333333,1.0666666666666667,3.533333333333333,1,0,0,0,0,0,0,0,25,105,3
2025,8,sáb,30,almoco,854.0,Bife,Bife de feijão,Cuscuz,Mosaico,0.0,24.866666666666664,22.833333333333332,41.0,2.533333333333333,6.8,1,0,0,1,0,0,0,0,26,104,2
2025,9,seg,1,almoco,1264.0,Bife,Tomate recheado,Mandioca,Goiabada,0.0,26.066666666666666,23.933333333333334,40.666666666666664,3.8333333333333335,9.6,0,1,0,1,1,1,0,0,28,102,0
2025,9,seg,1,jantar,1213.0,Fricassê de frango,Bife de feijão,Batata palha,Barra de cereais,0.0,26.2,23.933333333333334,38.0,1.5666666666666667,4.6000000000000005,0,1,0,1,1,1,0,0,28,102,0
2025,9,ter,2,almoco,1425.0,Lasanha bolonhesa,Lasanha de PVT,Vagem,Marigel,0.0,25.233333333333334,23.46666666666667,45.0,4.066666666666666,8.733333333333333,0,1,0,1,1,1,1,0,29,101,0
2025,9,ter,2,jantar,1047.0,Lombo,Omelete,Farofa,Flan de baunilha,0.0,24.46666666666667,22.666666666666668,48.666666666666664,1.0666666666666667,4.3,0,1,0,1,1,1,1,0,29,101,0
2025,9,qua,3,almoco,1265.0,Filé de frango,Almôndega de aveia,Polenta,Pudim de pão,0.0,26.166666666666668,23.8,40.0,3.6333333333333333,8.733333333333334,0,1,0,1,1,1,1,0,30,100,0
2025,9,qua,3,jantar,978.0,Bife,Estrogonofe de grão de bico,Batata doce,Curau,0.0,26.46666666666667,24.5,37.0,2.1999999999999997,5.333333333333333,0,1,0,1,1,1,1,0,30,100,0
2025,9,qui,4,almoco,1194.0,Lagarto,Ovo frito,Cuscuz,Arroz doce,0.0,27.03333333333333,24.633333333333336,31.666666666666668,2.033333333333333,7.166666666666667,0,1,0,1,1,1,1,0,31,99,0
2025,9,qui,4,jantar,1044.0,Frango assado,Quibe de brócolis,Abobrinha,Gelatina,0.0,27.2,25.0,31.0,0.5333333333333333,3.1666666666666665,0,1,0,1,1,1,1,0,31,99,0
2025,9,sex,5,almoco,989.0,Peixe frito,Lasanha de abobrinha,Purês,Doce de abóbora,0.0,29.0,27.03333333333333,25.0,2.1666666666666665,7.133333333333333,0,1,0,1,1,1,1,0,32,98,0
2025,9,sex,5,jantar,899.0,Hamburguer,Hamburguer de lentilha,Macarrão,Surpresa de abacaxi,0.0,29.133333333333336,27.233333333333334,28.0,0.36666666666666664,2.6,0,1,0,1,1,1,1,0,32,98,0
2025,9,sáb,6,almoco,684.0,Bisteca,Batatalhoada,Cuscuz,Mousse de morango,0.0,28.266666666666666,25.46666666666667,34.0,1.9333333333333333,6.8,0,1,0,1,1,0,1,0,33,97,0
2025,9,seg,8,almoco,2892.0,Frango empanado,Quibe de brócolis,Creme de milho,Barra de cereais,0.0,29.133333333333336,26.566666666666666,36.0,3.9,8.700000000000001,1,0,0,0,1,0,0,0,35,95,49
2025,9,seg,8,jantar,2529.0,Bife,Lasanha de queijo,Cenoura,Chocolate,0.0,29.900000000000002,28.400000000000002,32.666666666666664,1.5999999999999999,4.766666666666667,1,0,0,0,1,0,0,0,35,95,49
2025,9,ter,9,almoco,2894.0,Carne moída,Curry de legumes,Batata,Gelatina,0.0,27.0,25.399999999999995,35.333333333333336,3.6,11.6,1,0,0,0,0,0,0,0,36,94,48
2025,9,ter,9,jantar,2627.0,Linguiça,PVT,Cuscuz,Bananada,0.0,26.066666666666666,23.766666666666666,38.333333333333336,1.9666666666666668,7.833333333333333,1,0,0,0,0,0,0,0,36,94,48
2025,9,qua,10,almoco,2689.0,Bife,Hamburguer de PVT,Macarrão,Chocolate,0.0,28.766666666666666,26.366666666666664,17.666666666666668,1.4000000000000001,4.7,1,0,0,0,0,0,0,0,37,93,47
2025,9,qua,10,jantar,2551.0,Filé de coxa,Bife de grão de bico,Polenta,Pudim de maria mole,0.0,29.233333333333334,26.46666666666667,17.666666666666668,0.5333333333333333,3.533333333333333,1,0,0,0,0,0,0,0,37,93,47
2025,9,qui,11,almoco,2608.0,Pernil,Lasanha de abobrinha,Virado,Surpresa de abacaxi,0.0,30.766666666666666,28.566666666666666,12.333333333333334,2.3,6.3999999999999995,1,0,0,0,0,0,0,0,38,92,46
2025,9,qui,11,jantar,2495.0,Estrogonofe de carne,Ovo frito,Batata palha,Bolinho,0.0,30.433333333333334,27.866666666666664,13.0,1.8,6.1000000000000005,1,0,0,0,0,0,0,0,38,92,46
2025,9,sex,12,almoco,2558.0,Filé de frango,Moussaka,Brócolis,Picolé,0.0,26.8,24.566666666666666,25.666666666666668,2.5,6.5,1,0,0,0,0,0,0,0,39,91,45
2025,9,sex,12,jantar,1662.0,Carne em cubos,Almôndega de aveia,Ervilha parmentier,Brigadeirão,0.0,26.03333333333333,24.166666666666668,38.666666666666664,2.733333333333333,7.0,1,0,0,0,0,0,0,0,39,91,45
2025,9,sáb,13,almoco,1275.0,Lombo,Omelete,Farofa,Mosaico,0.0,26.3,24.066666666666666,42.333333333333336,2.1,6.066666666666666,1,0,0,1,0,0,0,0,40,90,44
2025,9,seg,15,almoco,2601.0,Carne em cubos,Estrogonofe de grão de bico,Legumes,Bombom,0.0,28.633333333333336,25.833333333333332,37.333333333333336,1.7,6.8,1,0,0,0,1,0,0,0,42,88,42
2025,9,seg,15,jantar,2701.0,Frango empanado,Escondidinho de PVT,Chuchu,Torrone,0.0,30.099999999999998,28.099999999999998,30.0,0.6333333333333334,2.566666666666667,1,0,0,0,1,0,0,0,42,88,42
2025,9,ter,16,almoco,2629.0,Lombo,Ovo frito,Couve-flor,Pudim de maria mole,0.0,29.233333333333334,27.066666666666666,33.666666666666664,2.566666666666667,7.433333333333334,1,0,0,0,0,0,0,0,43,87,41
2025,9,ter,16,jantar,2555.0,Carne louca,Quibe de abóbora,Purês,Doce de batata,0.0,27.666666666666668,26.53333333333333,40.666666666666664,3.5333333333333337,8.200000000000001,1,0,0,0,0,0,0,0,43,87,41
2025,9,qua,17,almoco,2679.0,Carne moída,PVT,Polenta,Iogurte,0.0,26.733333333333334,24.766666666666666,34.0,2.9,7.366666666666667,1,0,0,0,0,0,0,0,44,86,40
2025,9,qua,17,jantar,1567.0,Filé de peixe,Curry de legumes,Batata,Mousse de limão,0.0,26.03333333333333,24.5,30.666666666666668,2.766666666666667,8.933333333333332,1,0,0,0,0,0,0,0,44,86,40
2025,9,qui,18,almoco,2532.0,Isca de carne,Almôndega de aveia,Cenoura,Gelatina,0.0,27.266666666666666,25.400000000000002,32.0,2.6,7.533333333333334,1,0,0,0,0,0,0,0,45,85,39
2025,9,qui,18,jantar,2195.0,Pernil,Omelete,Farofa,Doce de leite,0.0,29.233333333333334,27.266666666666666,24.0,1.9333333333333336,5.233333333333333,1,0,0,0,0,0,0,0,45,85,39
2025,9,sex,19,almoco,2572.0,Frango assado,Bife de feijão,Nhoque,Flan de baunilha,0.0,28.566666666666666,25.733333333333334,39.0,3.1,7.5,1,0,0,0,0,0,0,0,46,84,38
2025,9,sex,19,jantar,1977.0,Lasanha bolonhesa,Lasanha de PVT,Vagem,Picolé,0.0,30.63333333333333,29.0,26.333333333333332,0.8333333333333334,4.6000000000000005,1,0,0,0,0,0,0,0,46,84,38
2025,9,sáb,20,almoco,1171.0,Bife,Curry de legumes,Acelga,Surpresa de banana,0.0,30.0,27.866666666666664,34.666666666666664,2.6999999999999997,8.0,1,0,0,1,0,0,0,0,47,83,37
2025,9,seg,22,almoco,2560.0,Frango empanado,Xadrez de grão de bico,Creme de milho,Barra de cereais,0.6,21.099999999999998,20.2,89.33333333333333,3.933333333333333,9.799999999999999,1,0,0,0,1,0,0,0,49,81,35
2025,9,seg,22,jantar,2196.0,Bife,Tomate recheado,Mandioca,Goiabada,0.9333333333333332,19.2,18.033333333333335,91.0,0.9,4.466666666666666,1,0,0,0,1,0,0,0,49,81,35
2025,9,ter,23,almoco,2723.0,Hamburguer,Hamburguer de lentilha,Batata doce,Torrone,0.0,24.933333333333334,22.433333333333334,46.333333333333336,1.7666666666666666,5.666666666666667,1,0,0,0,0,0,0,0,50,80,34
2025,9,ter,23,jantar,2820.0,Estrogonofe de frango,Almôndega de aveia,Legumes,Mosaico,0.0,25.266666666666666,23.566666666666666,44.333333333333336,0.9333333333333332,4.0,1,0,0,0,0,0,0,0,50,80,34
2025,9,qua,24,almoco,2387.0,Bife,Quibe de abóbora,Ervilha parmentier,Brigadeirão,0.0,27.2,24.3,56.666666666666664,1.9000000000000001,5.7,1,0,0,0,0,0,0,0,51,79,33
2025,9,qua,24,jantar,2236.0,Lombo,Omelete,Couve,Cocada,0.0,23.866666666666664,21.433333333333334,63.333333333333336,4.366666666666666,11.1,1,0,0,0,0,0,0,0,51,79,33
2025,9,qui,25,almoco,2673.0,Frango assado,Suflê de legumes,Abobrinha,Picolé,0.0,24.0,21.53333333333333,52.333333333333336,2.6999999999999997,7.466666666666666,1,0,0,0,0,0,0,0,52,78,32
2025,9,qui,25,jantar,2171.0,Carne moída,Moussaka,Polenta,Chocolate,0.0,21.5,19.333333333333332,61.666666666666664,4.333333333333333,10.533333333333333,1,0,0,0,0,0,0,0,52,78,32
2025,9,sex,26,almoco,2357.0,Pernil,Ovo frito,Farofa,Bolinho,0.0,23.53333333333333,21.333333333333332,43.333333333333336,3.1,7.5,1,0,0,0,0,0,0,0,53,77,31
2025,9,sex,26,jantar,1671.0,Isca de carne,Bife de grão de bico,Macarrão,Manjar,0.0,24.366666666666664,22.5,41.0,1.2,4.833333333333333,1,0,0,0,0,0,0,0,53,77,31
2025,9,sáb,27,almoco,1335.0,Carne em cubos,Escondidinho de PVT,Repolho,Doce de batata,0.0,25.666666666666668,22.96666666666667,34.666666666666664,2.3000000000000003,6.466666666666666,1,0,0,1,0,0,0,0,54,76,30
2025,9,seg,29,almoco,2537.0,Linguiça,Bife de feijão,Polenta,Bananada,0.0,30.5,28.566666666666666,22.666666666666668,1.7666666666666666,5.733333333333333,1,0,0,0,1,0,0,0,56,74,28
2025,9,seg,29,jantar,2105.0,Bife,Batata especial,Brócolis,Bombom,0.0,31.100000000000005,28.666666666666668,27.0,0.5666666666666668,3.266666666666667,1,0,0,0,1,0,0,0,56,74,28
2025,9,ter,30,almoco,2675.0,Estrogonofe de carne,Omelete,Batata palha,Cocada,0.0,32.300000000000004,30.066666666666666,19.333333333333332,2.7999999999999994,8.633333333333333,1,0,0,0,0,0,0,0,57,73,27
2025,9,ter,30,jantar,2166.0,Bisteca,Lasanha de abobrinha,Virado,Iogurte,0.0,31.400000000000002,28.766666666666666,18.666666666666668,1.2333333333333332,4.3999999999999995,1,0,0,0,0,0,0,0,57,73,27
2025,10,qua,1,almoco,1540.0,Filé de peixe,Batatalhoada,Vagem,Torrone,0.0,31.133333333333336,28.933333333333334,23.666666666666668,1.1333333333333333,5.266666666666667,1,0,0,0,0,0,0,0,58,72,26
2025,10,qua,1,jantar,2389.0,Hamburguer,Hamburguer de lentilha,Purês,Gelatina,0.0,29.900000000000002,28.099999999999998,33.0,3.4,7.333333333333333,1,0,0,0,0,0,0,0,58,72,26
2025,10,qui,2,almoco,2424.0,Bife,Bife de grão de bico,Macarrão,Bolinho,0.0,29.766666666666666,27.866666666666664,28.333333333333332,2.966666666666667,7.8999999999999995,1,0,0,0,0,0,0,0,59,71,25
2025,10,qui,2,jantar,2288.0,Frango assado,Ovo frito,Couve-flor,Pudim de maria mole,0.0,30.46666666666667,28.166666666666668,35.666666666666664,1.9666666666666668,5.633333333333333,1,0,0,0,0,0,0,0,59,71,25
2025,10,sex,3,almoco,2161.0,Pernil,Almôndega de aveia,Farofa,Picolé,0.0,28.433333333333337,26.233333333333334,34.0,4.333333333333333,10.2,1,0,0,0,0,0,0,0,60,70,24
2025,10,sex,3,jantar,1873.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Brigadeirão,0.0,29.833333333333332,28.233333333333334,34.0,1.0666666666666667,4.333333333333333,1,0,0,0,0,0,0,0,60,70,24
2025,10,sáb,4,almoco,1115.0,Filé de frango,Estrogonofe de grão de bico,Chuchu,Arroz doce,0.0,28.133333333333336,26.0,32.666666666666664,3.6,8.966666666666667,1,0,0,1,0,0,0,0,61,69,23
2025,10,seg,6,almoco,2800.0,Frango empanado,Almôndega de aveia,Creme de milho,Barra de cereais,0.0,32.9,30.733333333333334,23.0,2.5666666666666664,7.7,1,0,0,0,1,0,0,0,63,67,21
2025,10,seg,6,jantar,2237.0,Bife,Batata especial,Vagem,Chocolate,0.0,32.26666666666667,30.100000000000005,23.333333333333332,0.4666666666666666,2.8333333333333335,1,0,0,0,1,0,0,0,63,67,21
2025,10,ter,7,almoco,2721.0,Carne moída,PVT,Purês,Surpresa de abacaxi,0.0,33.5,31.53333333333333,22.666666666666668,1.5999999999999999,5.366666666666667,1,0,0,0,0,0,0,0,64,66,20
2025,10,ter,7,jantar,2290.0,Lombo,Curry de legumes,Farofa,Goiabada,0.0,23.400000000000002,21.7,63.666666666666664,4.566666666666666,10.666666666666666,1,0,0,0,0,0,0,0,64,66,20
2025,10,qua,8,almoco,2613.0,Carne em cubos,Bife de feijão,Mandioca,Bombom,0.0,26.46666666666667,23.733333333333334,48.666666666666664,2.2333333333333334,7.133333333333333,1,0,0,0,0,0,0,0,65,65,19
2025,10,qua,8,jantar,2366.0,Filé de frango,Omelete,Chuchu,Flan de baunilha,0.0,21.333333333333332,19.400000000000002,64.33333333333333,4.5,12.333333333333334,1,0,0,0,0,0,0,0,65,65,19
2025,10,qui,9,almoco,2510.0,Pernil,Baião de dois,Acelga,Mousse de limão,0.0,26.233333333333334,23.8,51.666666666666664,4.1000000000000005,9.766666666666667,1,0,0,0,0,0,0,0,66,64,18
2025,10,qui,9,almoco,2510.0,Carne moída,PVT,Purês,Surpresa de abacaxi,0.0,26.233333333333334,23.8,51.666666666666664,4.1000000000000005,9.766666666666667,1,0,0,0,0,0,0,0,66,64,18
2025,10,qui,9,almoco,2510.0,Estrogonofe de carne,Ovo frito,Legumes,Pudim de pão,0.0,26.233333333333334,23.8,51.666666666666664,4.1000000000000005,9.766666666666667,1,0,0,0,0,0,0,0,66,64,18
2025,10,qui,9,jantar,2034.0,Carne louca,Moussaka,Polenta,Picolé,5.0,24.166666666666668,21.633333333333336,79.33333333333333,2.0,6.1000000000000005,1,0,0,0,0,0,0,0,66,64,18
2025,10,sex,10,almoco,2634.0,Carne moída,PVT,Purês,Surpresa de abacaxi,0.0,24.566666666666666,22.5,63.333333333333336,3.1333333333333333,8.6,1,0,0,0,0,0,0,0,67,63,17
2025,10,sex,10,jantar,1248.0,Peixe frito,Grãos com queijo,Batata,Bananada,0.06666666666666667,24.633333333333336,22.53333333333333,63.333333333333336,1.1333333333333333,6.266666666666666,1,0,0,0,0,0,0,0,67,63,17
2025,10,sáb,11,almoco,1347.0,Bife,Quibe de abóbora,Brócolis,Gelatina,0.0,24.266666666666666,22.633333333333336,60.0,2.5,5.766666666666666,1,0,0,1,0,0,0,0,68,62,16
2025,10,seg,13,almoco,2642.0,Linguiça,Omelete,Farofa,Bananada,1.4000000000000001,21.599999999999998,20.099999999999998,85.0,1.2,4.433333333333334,1,0,0,0,1,0,0,0,70,60,14
2025,10,seg,13,jantar,2166.0,Carne em cubos,Tomate recheado,Legumes,Goiabada,0.0,19.633333333333336,19.2,92.0,0.6333333333333334,3.6999999999999997,1,0,0,0,1,0,0,0,70,60,14
2025,10,ter,14,almoco,2920.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Doce de leite,0.0,25.0,23.0,68.66666666666667,1.2666666666666666,4.3,1,0,0,0,0,0,0,0,71,59,13
2025,10,ter,14,jantar,2264.0,Lombo,Ovo frito,Virado,Mousse de morango,0.0,26.5,25.166666666666668,63.666666666666664,0.5333333333333333,3.3000000000000003,1,0,0,0,0,0,0,0,71,59,13
2025,10,qua,15,almoco,2631.0,Frango assado,Moussaka,Polenta,Flan de baunilha,0.0,28.0,25.900000000000002,52.666666666666664,1.4666666666666668,5.833333333333333,1,0,0,0,0,0,0,0,72,58,12
2025,10,qua,15,jantar,2152.0,Bife,Suflê de legumes,Macarrão,Barra de cereais,0.0,28.766666666666666,27.400000000000002,49.333333333333336,1.3333333333333333,4.266666666666667,1,0,0,0,0,0,0,0,72,58,12
